caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
1937-004,1937-004-01,1937-004-01-01,1937-004-01-01-01-08,12/6/1937,1,302 U.S. 186,58 S. Ct. 233,82 L. Ed. 187,1937 U.S. LEXIS 1132,1937,1104,Hughes,7,SILAS MASON CO. et al. v. TAX COMMISSION OF WASHINGTON et al.,4/27/1937,10/12/1937,176,,4,56,2,117,56,0,302,56,300,56,0,1,2,1,1,2,0,0,0,0,100060,10,1,0,2,,1,148,,75,75,1,5,4,77,BNCardozo,1,1,1,2,,
1937-004,1937-004-01,1937-004-01-01,1937-004-01-01-01-09,12/6/1937,1,302 U.S. 186,58 S. Ct. 233,82 L. Ed. 187,1937 U.S. LEXIS 1132,1937,1104,Hughes,7,SILAS MASON CO. et al. v. TAX COMMISSION OF WASHINGTON et al.,4/27/1937,10/12/1937,176,,4,56,2,117,56,0,302,56,300,56,0,1,2,1,1,2,0,0,0,0,100060,10,1,0,2,,1,148,,75,75,1,5,4,78,HLBlack,1,1,1,2,,
1937-039,1937-039-01,1937-039-01-01,1937-039-01-01-01-01,1/17/1938,1,302 U.S. 620,58 S. Ct. 384,82 L. Ed. 482,1938 U.S. LEXIS 10,1937,1104,Hughes,140,THE CREEK NATION v. UNITED STATES,1/3/1938,,170,,27,,1,,,0,3,,3,,0,12,,1,1,4,0,1,0,0,20150,2,2,0,3,,9,900,,76,75,1,8,0,75,CEHughes2,1,1,2,2,,
1937-039,1937-039-01,1937-039-01-01,1937-039-01-01-01-02,1/17/1938,1,302 U.S. 620,58 S. Ct. 384,82 L. Ed. 482,1938 U.S. LEXIS 10,1937,1104,Hughes,140,THE CREEK NATION v. UNITED STATES,1/3/1938,,170,,27,,1,,,0,3,,3,,0,12,,1,1,4,0,1,0,0,20150,2,2,0,3,,9,900,,76,75,1,8,0,67,JCMcReynolds,1,1,2,2,,
1937-039,1937-039-01,1937-039-01-01,1937-039-01-01-01-03,1/17/1938,1,302 U.S. 620,58 S. Ct. 384,82 L. Ed. 482,1938 U.S. LEXIS 10,1937,1104,Hughes,140,THE CREEK NATION v. UNITED STATES,1/3/1938,,170,,27,,1,,,0,3,,3,,0,12,,1,1,4,0,1,0,0,20150,2,2,0,3,,9,900,,76,75,1,8,0,68,LDBrandeis,1,1,2,2,,
1937-039,1937-039-01,1937-039-01-01,1937-039-01-01-01-04,1/17/1938,1,302 U.S. 620,58 S. Ct. 384,82 L. Ed. 482,1938 U.S. LEXIS 10,1937,1104,Hughes,140,THE CREEK NATION v. UNITED STATES,1/3/1938,,170,,27,,1,,,0,3,,3,,0,12,,1,1,4,0,1,0,0,20150,2,2,0,3,,9,900,,76,75,1,8,0,71,GSutherland,1,1,2,2,,
1937-039,1937-039-01,1937-039-01-01,1937-039-01-01-01-05,1/17/1938,1,302 U.S. 620,58 S. Ct. 384,82 L. Ed. 482,1938 U.S. LEXIS 10,1937,1104,Hughes,140,THE CREEK NATION v. UNITED STATES,1/3/1938,,170,,27,,1,,,0,3,,3,,0,12,,1,1,4,0,1,0,0,20150,2,2,0,3,,9,900,,76,75,1,8,0,72,PButler,1,1,2,2,,
1937-039,1937-039-01,1937-039-01-01,1937-039-01-01-01-06,1/17/1938,1,302 U.S. 620,58 S. Ct. 384,82 L. Ed. 482,1938 U.S. LEXIS 10,1937,1104,Hughes,140,THE CREEK NATION v. UNITED STATES,1/3/1938,,170,,27,,1,,,0,3,,3,,0,12,,1,1,4,0,1,0,0,20150,2,2,0,3,,9,900,,76,75,1,8,0,74,HFStone,1,1,2,2,,
1937-039,1937-039-01,1937-039-01-01,1937-039-01-01-01-07,1/17/1938,1,302 U.S. 620,58 S. Ct. 384,82 L. Ed. 482,1938 U.S. LEXIS 10,1937,1104,Hughes,140,THE CREEK NATION v. UNITED STATES,1/3/1938,,170,,27,,1,,,0,3,,3,,0,12,,1,1,4,0,1,0,0,20150,2,2,0,3,,9,900,,76,75,1,8,0,76,OJRoberts,1,2,2,2,,
1937-039,1937-039-01,1937-039-01-01,1937-039-01-01-01-08,1/17/1938,1,302 U.S. 620,58 S. Ct. 384,82 L. Ed. 482,1938 U.S. LEXIS 10,1937,1104,Hughes,140,THE CREEK NATION v. UNITED STATES,1/3/1938,,170,,27,,1,,,0,3,,3,,0,12,,1,1,4,0,1,0,0,20150,2,2,0,3,,9,900,,76,75,1,8,0,77,BNCardozo,,,,,,
1937-039,1937-039-01,1937-039-01-01,1937-039-01-01-01-09,1/17/1938,1,302 U.S. 620,58 S. Ct. 384,82 L. Ed. 482,1938 U.S. LEXIS 10,1937,1104,Hughes,140,THE CREEK NATION v. UNITED STATES,1/3/1938,,170,,27,,1,,,0,3,,3,,0,12,,1,1,4,0,1,0,0,20150,2,2,0,3,,9,900,,76,75,1,8,0,78,HLBlack,1,1,2,2,,
1937-043,1937-043-01,1937-043-01-01,1937-043-01-01-01-01,4/25/1938,1,304 U.S. 119,58 S. Ct. 799,82 L. Ed. 1219,1938 U.S. LEXIS 1020,1937,1105,Hughes,707,UNITED STATES v. KLAMATH AND MOADOC TRIBES OF INDIANS et al.,4/1/1938,,27,,170,,2,,,0,3,,3,,0,1,,2,1,2,0,0,0,0,20150,2,2,0,3,,9,900,,72,75,1,6,0,75,CEHughes2,1,1,2,2,,
1937-043,1937-043-01,1937-043-01-01,1937-043-01-01-01-02,4/25/1938,1,304 U.S. 119,58 S. Ct. 799,82 L. Ed. 1219,1938 U.S. LEXIS 1020,1937,1105,Hughes,707,UNITED STATES v. KLAMATH AND MOADOC TRIBES OF INDIANS et al.,4/1/1938,,27,,170,,2,,,0,3,,3,,0,1,,2,1,2,0,0,0,0,20150,2,2,0,3,,9,900,,72,75,1,6,0,67,JCMcReynolds,1,1,2,2,,
1937-043,1937-043-01,1937-043-01-01,1937-043-01-01-01-03,4/25/1938,1,304 U.S. 119,58 S. Ct. 799,82 L. Ed. 1219,1938 U.S. LEXIS 1020,1937,1105,Hughes,707,UNITED STATES v. KLAMATH AND MOADOC TRIBES OF INDIANS et al.,4/1/1938,,27,,170,,2,,,0,3,,3,,0,1,,2,1,2,0,0,0,0,20150,2,2,0,3,,9,900,,72,75,1,6,0,68,LDBrandeis,1,1,2,2,,
1937-043,1937-043-01,1937-043-01-01,1937-043-01-01-01-04,4/25/1938,1,304 U.S. 119,58 S. Ct. 799,82 L. Ed. 1219,1938 U.S. LEXIS 1020,1937,1105,Hughes,707,UNITED STATES v. KLAMATH AND MOADOC TRIBES OF INDIANS et al.,4/1/1938,,27,,170,,2,,,0,3,,3,,0,1,,2,1,2,0,0,0,0,20150,2,2,0,3,,9,900,,72,75,1,6,0,72,PButler,1,2,2,2,,
1937-043,1937-043-01,1937-043-01-01,1937-043-01-01-01-05,4/25/1938,1,304 U.S. 119,58 S. Ct. 799,82 L. Ed. 1219,1938 U.S. LEXIS 1020,1937,1105,Hughes,707,UNITED STATES v. KLAMATH AND MOADOC TRIBES OF INDIANS et al.,4/1/1938,,27,,170,,2,,,0,3,,3,,0,1,,2,1,2,0,0,0,0,20150,2,2,0,3,,9,900,,72,75,1,6,0,74,HFStone,,,,,,
1937-043,1937-043-01,1937-043-01-01,1937-043-01-01-01-06,4/25/1938,1,304 U.S. 119,58 S. Ct. 799,82 L. Ed. 1219,1938 U.S. LEXIS 1020,1937,1105,Hughes,707,UNITED STATES v. KLAMATH AND MOADOC TRIBES OF INDIANS et al.,4/1/1938,,27,,170,,2,,,0,3,,3,,0,1,,2,1,2,0,0,0,0,20150,2,2,0,3,,9,900,,72,75,1,6,0,76,OJRoberts,1,1,2,2,,
1937-043,1937-043-01,1937-043-01-01,1937-043-01-01-01-07,4/25/1938,1,304 U.S. 119,58 S. Ct. 799,82 L. Ed. 1219,1938 U.S. LEXIS 1020,1937,1105,Hughes,707,UNITED STATES v. KLAMATH AND MOADOC TRIBES OF INDIANS et al.,4/1/1938,,27,,170,,2,,,0,3,,3,,0,1,,2,1,2,0,0,0,0,20150,2,2,0,3,,9,900,,72,75,1,6,0,77,BNCardozo,,,,,,
1937-043,1937-043-01,1937-043-01-01,1937-043-01-01-01-08,4/25/1938,1,304 U.S. 119,58 S. Ct. 799,82 L. Ed. 1219,1938 U.S. LEXIS 1020,1937,1105,Hughes,707,UNITED STATES v. KLAMATH AND MOADOC TRIBES OF INDIANS et al.,4/1/1938,,27,,170,,2,,,0,3,,3,,0,1,,2,1,2,0,0,0,0,20150,2,2,0,3,,9,900,,72,75,1,6,0,78,HLBlack,3,1,2,2,,
1937-043,1937-043-01,1937-043-01-01,1937-043-01-01-01-09,4/25/1938,1,304 U.S. 119,58 S. Ct. 799,82 L. Ed. 1219,1938 U.S. LEXIS 1020,1937,1105,Hughes,707,UNITED STATES v. KLAMATH AND MOADOC TRIBES OF INDIANS et al.,4/1/1938,,27,,170,,2,,,0,3,,3,,0,1,,2,1,2,0,0,0,0,20150,2,2,0,3,,9,900,,72,75,1,6,0,79,SFReed,,,,,,
1937-060,1937-060-01,1937-060-01-01,1937-060-01-01-01-01,4/25/1938,1,304 U.S. 111,58 S. Ct. 794,82 L. Ed. 1213,1938 U.S. LEXIS 1085,1937,1105,Hughes,668,UNITED STATES v. SHOSHONE TRIBE OF INDIANS,3/31/1938,,27,,170,,1,,,0,3,,3,,0,12,,2,1,2,0,0,0,0,20150,2,2,0,5,,9,900,,72,75,1,6,1,75,CEHughes2,1,1,2,2,,
1937-060,1937-060-01,1937-060-01-01,1937-060-01-01-01-02,4/25/1938,1,304 U.S. 111,58 S. Ct. 794,82 L. Ed. 1213,1938 U.S. LEXIS 1085,1937,1105,Hughes,668,UNITED STATES v. SHOSHONE TRIBE OF INDIANS,3/31/1938,,27,,170,,1,,,0,3,,3,,0,12,,2,1,2,0,0,0,0,20150,2,2,0,5,,9,900,,72,75,1,6,1,67,JCMcReynolds,1,1,2,2,,
1937-060,1937-060-01,1937-060-01-01,1937-060-01-01-01-03,4/25/1938,1,304 U.S. 111,58 S. Ct. 794,82 L. Ed. 1213,1938 U.S. LEXIS 1085,1937,1105,Hughes,668,UNITED STATES v. SHOSHONE TRIBE OF INDIANS,3/31/1938,,27,,170,,1,,,0,3,,3,,0,12,,2,1,2,0,0,0,0,20150,2,2,0,5,,9,900,,72,75,1,6,1,68,LDBrandeis,1,1,2,2,,
1937-060,1937-060-01,1937-060-01-01,1937-060-01-01-01-04,4/25/1938,1,304 U.S. 111,58 S. Ct. 794,82 L. Ed. 1213,1938 U.S. LEXIS 1085,1937,1105,Hughes,668,UNITED STATES v. SHOSHONE TRIBE OF INDIANS,3/31/1938,,27,,170,,1,,,0,3,,3,,0,12,,2,1,2,0,0,0,0,20150,2,2,0,5,,9,900,,72,75,1,6,1,72,PButler,1,2,2,2,,
1937-060,1937-060-01,1937-060-01-01,1937-060-01-01-01-05,4/25/1938,1,304 U.S. 111,58 S. Ct. 794,82 L. Ed. 1213,1938 U.S. LEXIS 1085,1937,1105,Hughes,668,UNITED STATES v. SHOSHONE TRIBE OF INDIANS,3/31/1938,,27,,170,,1,,,0,3,,3,,0,12,,2,1,2,0,0,0,0,20150,2,2,0,5,,9,900,,72,75,1,6,1,74,HFStone,,,,,,
1937-060,1937-060-01,1937-060-01-01,1937-060-01-01-01-06,4/25/1938,1,304 U.S. 111,58 S. Ct. 794,82 L. Ed. 1213,1938 U.S. LEXIS 1085,1937,1105,Hughes,668,UNITED STATES v. SHOSHONE TRIBE OF INDIANS,3/31/1938,,27,,170,,1,,,0,3,,3,,0,12,,2,1,2,0,0,0,0,20150,2,2,0,5,,9,900,,72,75,1,6,1,76,OJRoberts,1,1,2,2,,
1937-060,1937-060-01,1937-060-01-01,1937-060-01-01-01-07,4/25/1938,1,304 U.S. 111,58 S. Ct. 794,82 L. Ed. 1213,1938 U.S. LEXIS 1085,1937,1105,Hughes,668,UNITED STATES v. SHOSHONE TRIBE OF INDIANS,3/31/1938,,27,,170,,1,,,0,3,,3,,0,12,,2,1,2,0,0,0,0,20150,2,2,0,5,,9,900,,72,75,1,6,1,77,BNCardozo,,,,,,
1937-060,1937-060-01,1937-060-01-01,1937-060-01-01-01-08,4/25/1938,1,304 U.S. 111,58 S. Ct. 794,82 L. Ed. 1213,1938 U.S. LEXIS 1085,1937,1105,Hughes,668,UNITED STATES v. SHOSHONE TRIBE OF INDIANS,3/31/1938,,27,,170,,1,,,0,3,,3,,0,12,,2,1,2,0,0,0,0,20150,2,2,0,5,,9,900,,72,75,1,6,1,78,HLBlack,1,1,2,2,,
1937-060,1937-060-01,1937-060-01-01,1937-060-01-01-01-09,4/25/1938,1,304 U.S. 111,58 S. Ct. 794,82 L. Ed. 1213,1938 U.S. LEXIS 1085,1937,1105,Hughes,668,UNITED STATES v. SHOSHONE TRIBE OF INDIANS,3/31/1938,,27,,170,,1,,,0,3,,3,,0,12,,2,1,2,0,0,0,0,20150,2,2,0,5,,9,900,,72,75,1,6,1,79,SFReed,2,1,1,1,,
1937-152,1937-152-01,1937-152-01-01,1937-152-01-01-01-01,1/3/1938,1,302 U.S. 535,58 S. Ct. 286,82 L. Ed. 410,1938 U.S. LEXIS 6,1937,1104,Hughes,138,UNITED STATES v. MCGOWAN et al.,12/17/1937,,27,,127,,1,,,0,90,,29,,0,12,2,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,78,75,1,8,0,75,CEHughes2,1,1,2,2,,
1937-152,1937-152-01,1937-152-01-01,1937-152-01-01-01-02,1/3/1938,1,302 U.S. 535,58 S. Ct. 286,82 L. Ed. 410,1938 U.S. LEXIS 6,1937,1104,Hughes,138,UNITED STATES v. MCGOWAN et al.,12/17/1937,,27,,127,,1,,,0,90,,29,,0,12,2,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,78,75,1,8,0,67,JCMcReynolds,1,1,2,2,,
1937-152,1937-152-01,1937-152-01-01,1937-152-01-01-01-03,1/3/1938,1,302 U.S. 535,58 S. Ct. 286,82 L. Ed. 410,1938 U.S. LEXIS 6,1937,1104,Hughes,138,UNITED STATES v. MCGOWAN et al.,12/17/1937,,27,,127,,1,,,0,90,,29,,0,12,2,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,78,75,1,8,0,68,LDBrandeis,1,1,2,2,,
1937-152,1937-152-01,1937-152-01-01,1937-152-01-01-01-04,1/3/1938,1,302 U.S. 535,58 S. Ct. 286,82 L. Ed. 410,1938 U.S. LEXIS 6,1937,1104,Hughes,138,UNITED STATES v. MCGOWAN et al.,12/17/1937,,27,,127,,1,,,0,90,,29,,0,12,2,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,78,75,1,8,0,71,GSutherland,1,1,2,2,,
1937-152,1937-152-01,1937-152-01-01,1937-152-01-01-01-05,1/3/1938,1,302 U.S. 535,58 S. Ct. 286,82 L. Ed. 410,1938 U.S. LEXIS 6,1937,1104,Hughes,138,UNITED STATES v. MCGOWAN et al.,12/17/1937,,27,,127,,1,,,0,90,,29,,0,12,2,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,78,75,1,8,0,72,PButler,1,1,2,2,,
1937-152,1937-152-01,1937-152-01-01,1937-152-01-01-01-06,1/3/1938,1,302 U.S. 535,58 S. Ct. 286,82 L. Ed. 410,1938 U.S. LEXIS 6,1937,1104,Hughes,138,UNITED STATES v. MCGOWAN et al.,12/17/1937,,27,,127,,1,,,0,90,,29,,0,12,2,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,78,75,1,8,0,74,HFStone,1,1,2,2,,
1937-152,1937-152-01,1937-152-01-01,1937-152-01-01-01-07,1/3/1938,1,302 U.S. 535,58 S. Ct. 286,82 L. Ed. 410,1938 U.S. LEXIS 6,1937,1104,Hughes,138,UNITED STATES v. MCGOWAN et al.,12/17/1937,,27,,127,,1,,,0,90,,29,,0,12,2,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,78,75,1,8,0,76,OJRoberts,1,1,2,2,,
1937-152,1937-152-01,1937-152-01-01,1937-152-01-01-01-08,1/3/1938,1,302 U.S. 535,58 S. Ct. 286,82 L. Ed. 410,1938 U.S. LEXIS 6,1937,1104,Hughes,138,UNITED STATES v. MCGOWAN et al.,12/17/1937,,27,,127,,1,,,0,90,,29,,0,12,2,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,78,75,1,8,0,77,BNCardozo,,,,,,
1937-152,1937-152-01,1937-152-01-01,1937-152-01-01-01-09,1/3/1938,1,302 U.S. 535,58 S. Ct. 286,82 L. Ed. 410,1938 U.S. LEXIS 6,1937,1104,Hughes,138,UNITED STATES v. MCGOWAN et al.,12/17/1937,,27,,127,,1,,,0,90,,29,,0,12,2,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,78,75,1,8,0,78,HLBlack,1,2,2,2,,
1938-090,1938-090-01,1938-090-01-01,1938-090-01-01-01-01,4/17/1939,1,307 U.S. 1,59 S. Ct. 687,83 L. Ed. 1067,1939 U.S. LEXIS 648,1938,1107,Hughes,666,CHIPPEWA INDIANS OF MINNESOTA v. UNITED STATES,3/30/1939,,170,,27,,2,,,0,3,,3,,0,1,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,76,75,1,8,0,75,CEHughes2,1,1,1,2,,
1938-090,1938-090-01,1938-090-01-01,1938-090-01-01-01-02,4/17/1939,1,307 U.S. 1,59 S. Ct. 687,83 L. Ed. 1067,1939 U.S. LEXIS 648,1938,1107,Hughes,666,CHIPPEWA INDIANS OF MINNESOTA v. UNITED STATES,3/30/1939,,170,,27,,2,,,0,3,,3,,0,1,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,76,75,1,8,0,67,JCMcReynolds,1,1,1,2,,
1938-090,1938-090-01,1938-090-01-01,1938-090-01-01-01-03,4/17/1939,1,307 U.S. 1,59 S. Ct. 687,83 L. Ed. 1067,1939 U.S. LEXIS 648,1938,1107,Hughes,666,CHIPPEWA INDIANS OF MINNESOTA v. UNITED STATES,3/30/1939,,170,,27,,2,,,0,3,,3,,0,1,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,76,75,1,8,0,72,PButler,1,1,1,2,,
1938-090,1938-090-01,1938-090-01-01,1938-090-01-01-01-04,4/17/1939,1,307 U.S. 1,59 S. Ct. 687,83 L. Ed. 1067,1939 U.S. LEXIS 648,1938,1107,Hughes,666,CHIPPEWA INDIANS OF MINNESOTA v. UNITED STATES,3/30/1939,,170,,27,,2,,,0,3,,3,,0,1,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,76,75,1,8,0,74,HFStone,1,1,1,2,,
1938-090,1938-090-01,1938-090-01-01,1938-090-01-01-01-05,4/17/1939,1,307 U.S. 1,59 S. Ct. 687,83 L. Ed. 1067,1939 U.S. LEXIS 648,1938,1107,Hughes,666,CHIPPEWA INDIANS OF MINNESOTA v. UNITED STATES,3/30/1939,,170,,27,,2,,,0,3,,3,,0,1,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,76,75,1,8,0,76,OJRoberts,1,2,1,2,,
1938-090,1938-090-01,1938-090-01-01,1938-090-01-01-01-06,4/17/1939,1,307 U.S. 1,59 S. Ct. 687,83 L. Ed. 1067,1939 U.S. LEXIS 648,1938,1107,Hughes,666,CHIPPEWA INDIANS OF MINNESOTA v. UNITED STATES,3/30/1939,,170,,27,,2,,,0,3,,3,,0,1,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,76,75,1,8,0,78,HLBlack,1,1,1,2,,
1938-090,1938-090-01,1938-090-01-01,1938-090-01-01-01-07,4/17/1939,1,307 U.S. 1,59 S. Ct. 687,83 L. Ed. 1067,1939 U.S. LEXIS 648,1938,1107,Hughes,666,CHIPPEWA INDIANS OF MINNESOTA v. UNITED STATES,3/30/1939,,170,,27,,2,,,0,3,,3,,0,1,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,76,75,1,8,0,79,SFReed,1,1,1,2,,
1938-090,1938-090-01,1938-090-01-01,1938-090-01-01-01-08,4/17/1939,1,307 U.S. 1,59 S. Ct. 687,83 L. Ed. 1067,1939 U.S. LEXIS 648,1938,1107,Hughes,666,CHIPPEWA INDIANS OF MINNESOTA v. UNITED STATES,3/30/1939,,170,,27,,2,,,0,3,,3,,0,1,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,76,75,1,8,0,80,FFrankfurter,1,1,1,2,,
1938-090,1938-090-01,1938-090-01-01,1938-090-01-01-01-09,4/17/1939,1,307 U.S. 1,59 S. Ct. 687,83 L. Ed. 1067,1939 U.S. LEXIS 648,1938,1107,Hughes,666,CHIPPEWA INDIANS OF MINNESOTA v. UNITED STATES,3/30/1939,,170,,27,,2,,,0,3,,3,,0,1,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,76,75,1,8,0,81,WODouglas,,,,,,
1938-115,1938-115-01,1938-115-01-01,1938-115-01-01-01-01,1/9/1939,1,305 U.S. 527,59 S. Ct. 344,83 L. Ed. 330,1939 U.S. LEXIS 915,1938,1105,Hughes,102,UNITED STATES v. POWERS et al.,11/18/1938,,27,,195,,1,26,,0,88,,29,,0,12,2,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,67,75,1,7,0,75,CEHughes2,1,1,1,2,,
1938-115,1938-115-01,1938-115-01-01,1938-115-01-01-01-02,1/9/1939,1,305 U.S. 527,59 S. Ct. 344,83 L. Ed. 330,1939 U.S. LEXIS 915,1938,1105,Hughes,102,UNITED STATES v. POWERS et al.,11/18/1938,,27,,195,,1,26,,0,88,,29,,0,12,2,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,67,75,1,7,0,67,JCMcReynolds,1,2,1,2,,
1938-115,1938-115-01,1938-115-01-01,1938-115-01-01-01-03,1/9/1939,1,305 U.S. 527,59 S. Ct. 344,83 L. Ed. 330,1939 U.S. LEXIS 915,1938,1105,Hughes,102,UNITED STATES v. POWERS et al.,11/18/1938,,27,,195,,1,26,,0,88,,29,,0,12,2,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,67,75,1,7,0,68,LDBrandeis,1,1,1,2,,
1938-115,1938-115-01,1938-115-01-01,1938-115-01-01-01-04,1/9/1939,1,305 U.S. 527,59 S. Ct. 344,83 L. Ed. 330,1939 U.S. LEXIS 915,1938,1105,Hughes,102,UNITED STATES v. POWERS et al.,11/18/1938,,27,,195,,1,26,,0,88,,29,,0,12,2,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,67,75,1,7,0,72,PButler,1,1,1,2,,
1938-115,1938-115-01,1938-115-01-01,1938-115-01-01-01-05,1/9/1939,1,305 U.S. 527,59 S. Ct. 344,83 L. Ed. 330,1939 U.S. LEXIS 915,1938,1105,Hughes,102,UNITED STATES v. POWERS et al.,11/18/1938,,27,,195,,1,26,,0,88,,29,,0,12,2,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,67,75,1,7,0,74,HFStone,1,1,1,2,,
1938-115,1938-115-01,1938-115-01-01,1938-115-01-01-01-06,1/9/1939,1,305 U.S. 527,59 S. Ct. 344,83 L. Ed. 330,1939 U.S. LEXIS 915,1938,1105,Hughes,102,UNITED STATES v. POWERS et al.,11/18/1938,,27,,195,,1,26,,0,88,,29,,0,12,2,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,67,75,1,7,0,76,OJRoberts,1,1,1,2,,
1938-115,1938-115-01,1938-115-01-01,1938-115-01-01-01-07,1/9/1939,1,305 U.S. 527,59 S. Ct. 344,83 L. Ed. 330,1939 U.S. LEXIS 915,1938,1105,Hughes,102,UNITED STATES v. POWERS et al.,11/18/1938,,27,,195,,1,26,,0,88,,29,,0,12,2,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,67,75,1,7,0,78,HLBlack,1,1,1,2,,
1938-115,1938-115-01,1938-115-01-01,1938-115-01-01-01-08,1/9/1939,1,305 U.S. 527,59 S. Ct. 344,83 L. Ed. 330,1939 U.S. LEXIS 915,1938,1105,Hughes,102,UNITED STATES v. POWERS et al.,11/18/1938,,27,,195,,1,26,,0,88,,29,,0,12,2,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,67,75,1,7,0,79,SFReed,,,,,,
1938-118,1938-118-01,1938-118-01-01,1938-118-01-01-01-01,1/3/1939,1,305 U.S. 382,59 S. Ct. 292,83 L. Ed. 235,1939 U.S. LEXIS 928,1938,1105,Hughes,73,MINNESOTA v. UNITED STATES,11/10/1938,,28,28,27,,1,,,0,83,,28,,0,13,4,2,1,2,0,0,0,0,100030,10,2,0,3,,9,900,,68,75,1,8,0,75,CEHughes2,1,1,2,2,,
1938-118,1938-118-01,1938-118-01-01,1938-118-01-01-01-02,1/3/1939,1,305 U.S. 382,59 S. Ct. 292,83 L. Ed. 235,1939 U.S. LEXIS 928,1938,1105,Hughes,73,MINNESOTA v. UNITED STATES,11/10/1938,,28,28,27,,1,,,0,83,,28,,0,13,4,2,1,2,0,0,0,0,100030,10,2,0,3,,9,900,,68,75,1,8,0,67,JCMcReynolds,1,1,2,2,,
1938-118,1938-118-01,1938-118-01-01,1938-118-01-01-01-03,1/3/1939,1,305 U.S. 382,59 S. Ct. 292,83 L. Ed. 235,1939 U.S. LEXIS 928,1938,1105,Hughes,73,MINNESOTA v. UNITED STATES,11/10/1938,,28,28,27,,1,,,0,83,,28,,0,13,4,2,1,2,0,0,0,0,100030,10,2,0,3,,9,900,,68,75,1,8,0,68,LDBrandeis,1,2,2,2,,
1938-118,1938-118-01,1938-118-01-01,1938-118-01-01-01-04,1/3/1939,1,305 U.S. 382,59 S. Ct. 292,83 L. Ed. 235,1939 U.S. LEXIS 928,1938,1105,Hughes,73,MINNESOTA v. UNITED STATES,11/10/1938,,28,28,27,,1,,,0,83,,28,,0,13,4,2,1,2,0,0,0,0,100030,10,2,0,3,,9,900,,68,75,1,8,0,72,PButler,1,1,2,2,,
1938-118,1938-118-01,1938-118-01-01,1938-118-01-01-01-05,1/3/1939,1,305 U.S. 382,59 S. Ct. 292,83 L. Ed. 235,1939 U.S. LEXIS 928,1938,1105,Hughes,73,MINNESOTA v. UNITED STATES,11/10/1938,,28,28,27,,1,,,0,83,,28,,0,13,4,2,1,2,0,0,0,0,100030,10,2,0,3,,9,900,,68,75,1,8,0,74,HFStone,1,1,2,2,,
1938-118,1938-118-01,1938-118-01-01,1938-118-01-01-01-06,1/3/1939,1,305 U.S. 382,59 S. Ct. 292,83 L. Ed. 235,1939 U.S. LEXIS 928,1938,1105,Hughes,73,MINNESOTA v. UNITED STATES,11/10/1938,,28,28,27,,1,,,0,83,,28,,0,13,4,2,1,2,0,0,0,0,100030,10,2,0,3,,9,900,,68,75,1,8,0,76,OJRoberts,1,1,2,2,,
1938-118,1938-118-01,1938-118-01-01,1938-118-01-01-01-07,1/3/1939,1,305 U.S. 382,59 S. Ct. 292,83 L. Ed. 235,1939 U.S. LEXIS 928,1938,1105,Hughes,73,MINNESOTA v. UNITED STATES,11/10/1938,,28,28,27,,1,,,0,83,,28,,0,13,4,2,1,2,0,0,0,0,100030,10,2,0,3,,9,900,,68,75,1,8,0,78,HLBlack,1,1,2,2,,
